,statisticcat_desc,class_desc,Value,state_alpha,short_desc,group_desc,commodity_desc,year,Value_Harvested,Value_Planted,Value_Bearing
198,AREA PLANTED,ALL CLASSES,120000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2012.0,,120000.0,
199,AREA PLANTED,ALL CLASSES,70000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2011.0,,70000.0,
200,AREA PLANTED,ALL CLASSES,85000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2010.0,,85000.0,
201,AREA PLANTED,ALL CLASSES,95000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2009.0,,95000.0,
202,AREA PLANTED,ALL CLASSES,125000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2008.0,,125000.0,
203,AREA PLANTED,ALL CLASSES,130000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2007.0,,130000.0,
204,AREA PLANTED,ALL CLASSES,105000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2006.0,,105000.0,
205,AREA PLANTED,ALL CLASSES,125000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2005.0,,125000.0,
206,AREA PLANTED,ALL CLASSES,130000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2004.0,,130000.0,
207,AREA PLANTED,ALL CLASSES,190000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2003.0,,190000.0,
208,AREA PLANTED,ALL CLASSES,190000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2002.0,,190000.0,
209,AREA PLANTED,ALL CLASSES,160000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2001.0,,160000.0,
210,AREA PLANTED,ALL CLASSES,270000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2000.0,,270000.0,
211,AREA PLANTED,ALL CLASSES,200000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1999.0,,200000.0,
212,AREA PLANTED,ALL CLASSES,440000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1998.0,,440000.0,
213,AREA PLANTED,ALL CLASSES,500000,MN,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1997.0,,500000.0,
214,AREA PLANTED,ALL CLASSES,6000,NE,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2004.0,,6000.0,
215,AREA PLANTED,ALL CLASSES,6000,NE,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2003.0,,6000.0,
216,AREA PLANTED,ALL CLASSES,6000,NE,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2002.0,,6000.0,
217,AREA PLANTED,ALL CLASSES,5000,NE,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2001.0,,5000.0,
218,AREA PLANTED,ALL CLASSES,7000,NE,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2000.0,,7000.0,
219,AREA PLANTED,ALL CLASSES,5000,NE,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1999.0,,5000.0,
220,AREA PLANTED,ALL CLASSES,10000,NE,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1998.0,,10000.0,
221,AREA PLANTED,ALL CLASSES,10000,NE,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1997.0,,10000.0,
222,AREA PLANTED,ALL CLASSES,17000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2023.0,,17000.0,
223,AREA PLANTED,ALL CLASSES,16000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2022.0,,16000.0,
224,AREA PLANTED,ALL CLASSES,13000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2021.0,,13000.0,
225,AREA PLANTED,ALL CLASSES,14000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2020.0,,14000.0,
226,AREA PLANTED,ALL CLASSES,11000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2019.0,,11000.0,
227,AREA PLANTED,ALL CLASSES,11000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2018.0,,11000.0,
228,AREA PLANTED,ALL CLASSES,19000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2015.0,,19000.0,
229,AREA PLANTED,ALL CLASSES,20000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2014.0,,20000.0,
230,AREA PLANTED,ALL CLASSES,19000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2013.0,,19000.0,
231,AREA PLANTED,ALL CLASSES,23000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2012.0,,23000.0,
232,AREA PLANTED,ALL CLASSES,22000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2011.0,,22000.0,
233,AREA PLANTED,ALL CLASSES,20000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2010.0,,20000.0,
234,AREA PLANTED,ALL CLASSES,24000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2009.0,,24000.0,
235,AREA PLANTED,ALL CLASSES,22000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2008.0,,22000.0,
236,AREA PLANTED,ALL CLASSES,22000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2007.0,,22000.0,
237,AREA PLANTED,ALL CLASSES,24000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2006.0,,24000.0,
238,AREA PLANTED,ALL CLASSES,24000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2005.0,,24000.0,
239,AREA PLANTED,ALL CLASSES,23000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2004.0,,23000.0,
240,AREA PLANTED,ALL CLASSES,20000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2003.0,,20000.0,
241,AREA PLANTED,ALL CLASSES,25000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2002.0,,25000.0,
242,AREA PLANTED,ALL CLASSES,28000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2001.0,,28000.0,
243,AREA PLANTED,ALL CLASSES,30000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2000.0,,30000.0,
244,AREA PLANTED,ALL CLASSES,24000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1999.0,,24000.0,
245,AREA PLANTED,ALL CLASSES,25000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1998.0,,25000.0,
246,AREA PLANTED,ALL CLASSES,24000,NC,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1997.0,,24000.0,
247,AREA PLANTED,ALL CLASSES,15000,TX,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1999.0,,15000.0,
248,AREA PLANTED,ALL CLASSES,10000,TX,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1998.0,,10000.0,
249,AREA PLANTED,ALL CLASSES,10000,TX,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1997.0,,10000.0,
250,AREA PLANTED,ALL CLASSES,18000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2023.0,,18000.0,
251,AREA PLANTED,ALL CLASSES,14000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2022.0,,14000.0,
252,AREA PLANTED,ALL CLASSES,15000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2021.0,,15000.0,
253,AREA PLANTED,ALL CLASSES,26000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2020.0,,26000.0,
254,AREA PLANTED,ALL CLASSES,24000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2019.0,,24000.0,
255,AREA PLANTED,ALL CLASSES,25000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2018.0,,25000.0,
256,AREA PLANTED,ALL CLASSES,28000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2015.0,,28000.0,
257,AREA PLANTED,ALL CLASSES,26000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2014.0,,26000.0,
258,AREA PLANTED,ALL CLASSES,33000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2013.0,,33000.0,
259,AREA PLANTED,ALL CLASSES,33000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2012.0,,33000.0,
260,AREA PLANTED,ALL CLASSES,33000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2011.0,,33000.0,
261,AREA PLANTED,ALL CLASSES,45000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2010.0,,45000.0,
262,AREA PLANTED,ALL CLASSES,45000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2009.0,,45000.0,
263,AREA PLANTED,ALL CLASSES,43000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2008.0,,43000.0,
264,AREA PLANTED,ALL CLASSES,40000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2007.0,,40000.0,
265,AREA PLANTED,ALL CLASSES,50000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2006.0,,50000.0,
266,AREA PLANTED,ALL CLASSES,55000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2005.0,,55000.0,
267,AREA PLANTED,ALL CLASSES,45000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2004.0,,45000.0,
268,AREA PLANTED,ALL CLASSES,55000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2003.0,,55000.0,
269,AREA PLANTED,ALL CLASSES,55000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2002.0,,55000.0,
270,AREA PLANTED,ALL CLASSES,47000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2001.0,,47000.0,
271,AREA PLANTED,ALL CLASSES,65000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,2000.0,,65000.0,
272,AREA PLANTED,ALL CLASSES,80000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1999.0,,80000.0,
273,AREA PLANTED,ALL CLASSES,80000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1998.0,,80000.0,
274,AREA PLANTED,ALL CLASSES,80000,WI,BARLEY - ACRES PLANTED,FIELD CROPS,BARLEY,1997.0,,80000.0,
275,AREA HARVESTED,ALL CLASSES,23000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2008.0,23000.0,,
276,AREA HARVESTED,ALL CLASSES,22000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2007.0,22000.0,,
277,AREA HARVESTED,ALL CLASSES,19500,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2006.0,19500.0,,
278,AREA HARVESTED,ALL CLASSES,24000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2005.0,24000.0,,
279,AREA HARVESTED,ALL CLASSES,37000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2004.0,37000.0,,
280,AREA HARVESTED,ALL CLASSES,28000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2003.0,28000.0,,
281,AREA HARVESTED,ALL CLASSES,46000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2002.0,46000.0,,
282,AREA HARVESTED,ALL CLASSES,62000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2001.0,62000.0,,
283,AREA HARVESTED,ALL CLASSES,54000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2000.0,54000.0,,
284,AREA HARVESTED,ALL CLASSES,51000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,1999.0,51000.0,,
285,AREA HARVESTED,ALL CLASSES,66500,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,1998.0,66500.0,,
286,AREA HARVESTED,ALL CLASSES,92000,CA,"BARLEY, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,1997.0,92000.0,,
287,AREA PLANTED,ALL CLASSES,34000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2008.0,,34000.0,
288,AREA PLANTED,ALL CLASSES,38000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2007.0,,38000.0,
289,AREA PLANTED,ALL CLASSES,27000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2006.0,,27000.0,
290,AREA PLANTED,ALL CLASSES,42000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2005.0,,42000.0,
291,AREA PLANTED,ALL CLASSES,54000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2004.0,,54000.0,
292,AREA PLANTED,ALL CLASSES,45000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2003.0,,45000.0,
293,AREA PLANTED,ALL CLASSES,78000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2002.0,,78000.0,
294,AREA PLANTED,ALL CLASSES,83000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2001.0,,83000.0,
295,AREA PLANTED,ALL CLASSES,69000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2000.0,,69000.0,
296,AREA PLANTED,ALL CLASSES,70000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,1999.0,,70000.0,
297,AREA PLANTED,ALL CLASSES,90000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,1998.0,,90000.0,
298,AREA PLANTED,ALL CLASSES,137000,CA,"BARLEY, IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,1997.0,,137000.0,
299,AREA HARVESTED,ALL CLASSES,37000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2008.0,37000.0,,
300,AREA HARVESTED,ALL CLASSES,18000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2007.0,18000.0,,
301,AREA HARVESTED,ALL CLASSES,45500,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2006.0,45500.0,,
302,AREA HARVESTED,ALL CLASSES,36000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2005.0,36000.0,,
303,AREA HARVESTED,ALL CLASSES,38000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2004.0,38000.0,,
304,AREA HARVESTED,ALL CLASSES,30000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2003.0,30000.0,,
305,AREA HARVESTED,ALL CLASSES,29000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2002.0,29000.0,,
306,AREA HARVESTED,ALL CLASSES,48000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2001.0,48000.0,,
307,AREA HARVESTED,ALL CLASSES,41000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,2000.0,41000.0,,
308,AREA HARVESTED,ALL CLASSES,49000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,1999.0,49000.0,,
309,AREA HARVESTED,ALL CLASSES,58500,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,1998.0,58500.0,,
310,AREA HARVESTED,ALL CLASSES,58000,CA,"BARLEY, NON-IRRIGATED - ACRES HARVESTED",FIELD CROPS,BARLEY,1997.0,58000.0,,
311,AREA PLANTED,ALL CLASSES,61000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2008.0,,61000.0,
312,AREA PLANTED,ALL CLASSES,47000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2007.0,,47000.0,
313,AREA PLANTED,ALL CLASSES,63000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2006.0,,63000.0,
314,AREA PLANTED,ALL CLASSES,58000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2005.0,,58000.0,
315,AREA PLANTED,ALL CLASSES,56000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2004.0,,56000.0,
316,AREA PLANTED,ALL CLASSES,55000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2003.0,,55000.0,
317,AREA PLANTED,ALL CLASSES,52000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2002.0,,52000.0,
318,AREA PLANTED,ALL CLASSES,77000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2001.0,,77000.0,
319,AREA PLANTED,ALL CLASSES,61000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,2000.0,,61000.0,
320,AREA PLANTED,ALL CLASSES,70000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,1999.0,,70000.0,
321,AREA PLANTED,ALL CLASSES,80000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,1998.0,,80000.0,
322,AREA PLANTED,ALL CLASSES,93000,CA,"BARLEY, NON-IRRIGATED - ACRES PLANTED",FIELD CROPS,BARLEY,1997.0,,93000.0,
323,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",11900,CA,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2022.0,11900.0,,
324,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",14900,CA,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2021.0,14900.0,,
325,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",25000,CA,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2020.0,25000.0,,
326,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",27900,CA,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2019.0,27900.0,,
327,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",210000,MN,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2022.0,210000.0,,
328,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",232000,MN,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2021.0,232000.0,,
329,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",263000,MN,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2020.0,263000.0,,
330,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",196700,MN,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2019.0,196700.0,,
331,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",108100,NE,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2022.0,108100.0,,
332,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",114000,NE,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2021.0,114000.0,,
333,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",159000,NE,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2020.0,159000.0,,
334,AREA HARVESTED,"DRY EDIBLE, (EXCL CHICKPEAS)",96800,NE,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES HARVESTED",FIELD CROPS,BEANS,2019.0,96800.0,,
335,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",18000,CA,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2023.0,,18000.0,
336,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",12000,CA,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2022.0,,12000.0,
337,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",16000,CA,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2021.0,,16000.0,
338,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",25000,CA,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2020.0,,25000.0,
339,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",27900,CA,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2019.0,,27900.0,
340,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",190000,MN,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2023.0,,190000.0,
341,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",215000,MN,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2022.0,,215000.0,
342,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",240000,MN,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2021.0,,240000.0,
343,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",275000,MN,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2020.0,,275000.0,
344,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",210300,MN,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2019.0,,210300.0,
345,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",85000,NE,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2023.0,,85000.0,
346,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",115000,NE,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2022.0,,115000.0,
347,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",120000,NE,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2021.0,,120000.0,
348,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",165000,NE,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2020.0,,165000.0,
349,AREA PLANTED,"DRY EDIBLE, (EXCL CHICKPEAS)",120100,NE,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - ACRES PLANTED",FIELD CROPS,BEANS,2019.0,,120100.0,
355,AREA HARVESTED,"DRY EDIBLE, BLACK",200,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2017.0,200.0,,
356,AREA HARVESTED,"DRY EDIBLE, BLACK",0,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2014.0,0.0,,
358,AREA HARVESTED,"DRY EDIBLE, BLACK",600,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2010.0,600.0,,
361,AREA HARVESTED,"DRY EDIBLE, BLACK",400,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2007.0,400.0,,
362,AREA HARVESTED,"DRY EDIBLE, BLACK",600,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2006.0,600.0,,
363,AREA HARVESTED,"DRY EDIBLE, BLACK",400,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2005.0,400.0,,
364,AREA HARVESTED,"DRY EDIBLE, BLACK",700,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2004.0,700.0,,
365,AREA HARVESTED,"DRY EDIBLE, BLACK",400,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2003.0,400.0,,
366,AREA HARVESTED,"DRY EDIBLE, BLACK",1000,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2000.0,1000.0,,
367,AREA HARVESTED,"DRY EDIBLE, BLACK",1000,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,1999.0,1000.0,,
368,AREA HARVESTED,"DRY EDIBLE, BLACK",2500,CA,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,1998.0,2500.0,,
369,AREA HARVESTED,"DRY EDIBLE, BLACK",0,KS,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2014.0,0.0,,
370,AREA HARVESTED,"DRY EDIBLE, BLACK",64500,MN,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2022.0,64500.0,,
371,AREA HARVESTED,"DRY EDIBLE, BLACK",58600,MN,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2021.0,58600.0,,
372,AREA HARVESTED,"DRY EDIBLE, BLACK",66600,MN,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2020.0,66600.0,,
373,AREA HARVESTED,"DRY EDIBLE, BLACK",53200,MN,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2019.0,53200.0,,
374,AREA HARVESTED,"DRY EDIBLE, BLACK",40500,MN,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2018.0,40500.0,,
375,AREA HARVESTED,"DRY EDIBLE, BLACK",39100,MN,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2017.0,39100.0,,
376,AREA HARVESTED,"DRY EDIBLE, BLACK",28600,MN,"BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED",FIELD CROPS,BEANS,2016.0,28600.0,,
